id,address,zip_code,latitude,longitude,city,state,categories,rating,name,price_level
AVwcxjwNByjofQCxiDMX,1113 S Signal Butte Rd,85208,33.3951,-111.597641,Mesa,AZ,"Pizza,Restaurant,Pizza Place",,,
AVwc80j6kufWRAb50vda,406 Broad St,37402,35.051879,-85.310575,Chattanooga,TN,"Restaurant,Pizza Place,Pizza Place Downtown Chattanooga",,,
AVwcxeT5ByjofQCxiCJs,371 W Ferry St,14213,42.915339,-78.887454,Buffalo,NY,"Restaurant,Pizza Place",4.3,La Nova Pizzeria,2
AVwdXlYRByjofQCxoYvz,6151 FM 78,78218,29.477237,-98.368641,San Antonio,TX,"Pizza,Restaurant,Pizza Place,Pizza Place Sunrise,Restaurants,Italian Restaurants",,,
AVwc7-Tq_7pvs4fz0jYE,215 Glen Cove Rd,11514,40.747841,-73.617626,Carle Place,NY,"Restaurant,Pizza Place",,,
AVzA1VVjLD2H7whiWFMI,6501 Kissena Blvd,11367,40.737123,-73.814621,Flushing,NY,"Restaurant,Pizza Place",,,
AVzA-CKCLD2H7whiWIFZ,1245 Chicago Ave,60202,42.040121,-87.680374,Evanston,IL,"Restaurant,Pizza Place",,,
AVwce-gIIN2L1WUflcXV,805 College Blvd,92057,33.24096,-117.292482,Oceanside,CA,"Restaurant,Pizza Place",4.5,Tony Pepperoni,2
AVwdBrJ6kufWRAb51hy_,27015 Mcbean Pkwy,91355,34.422946,-118.564031,Valencia,CA,"Restaurant,Pizza Place,Pizza Place Valencia",,,
AVwcwSLZ_7pvs4fzym4d,3960 N Studebaker Rd,90808,33.829891,-118.099479,Long Beach,CA,"Pizza,Restaurant,Italian,Pizza Place",4.2,Rezzini's Pizzaria,2
AVwdah7MkufWRAb55pyF,7828 Rea Rd,28277,35.06116152,-80.81696533,Charlotte,NC,Pizza Place,,,
AVwc_ZoU_7pvs4fz1Gwq,3761 S Nova Rd,32129,29.131123,-81.00595581,Port Orange,FL,Pizza Place,,,
AVwdrS3aByjofQCxreSs,485 Lorimer St,11211,40.711535,-73.949063,Brooklyn,NY,"Restaurant,Bar,Pizza Place",4.2,Forcella,2
AVwdvxpbByjofQCxsHdn,5908 Edinger Ave,92649,33.729939,-118.025043,Huntington Beach,CA,"Pizza,Restaurant,Pizza Place,Restaurants",,,
AVwcjc3zkufWRAb5wdCu,1710 W Main St,49006,42.294491,-85.609596,Kalamazoo,MI,"Restaurant,Pizza Place",4.5,Nina's Cafe & Carousel,1
AVwdU28GIN2L1WUfuoVc,1224 Liberty Ave,11208,40.67906,-73.86384,Brooklyn,NY,"Restaurant,Pizza Place",,,
AVzoAZ3A3D1zeR_xCTx5,31089 Hayes Rd,48088,42.525104,-82.96906,Warren,MI,"Restaurant,Pizza Place",,,
AVwcj4JoIN2L1WUfmU0m,715 W Michigan Ave,48176,42.161734,-83.793651,Saline,MI,"Restaurant,Pizza Place",,,
AVwchIo1IN2L1WUflz7Y,2034 W Auburn Rd,48309,42.635012,-83.171121,Rochester,MI,"Restaurant,Pizza Place Rochester,Pizza Place",,,
AVwcl6RuByjofQCxgAiF,14325 S La Grange Rd,60462,41.629927,-87.853794,Orland Park,IL,"Restaurant,Pizza Place",,,
AVzX50NC-gnIPe8DTLBW,1620 Deerfield Rd,60035,42.175677,-87.822513,Highland Park,IL,"Restaurant,Pizza Place",,,
AVwdX5GWkufWRAb55Or7,16563 W 151st St,66062,38.854495,-94.776892,Olathe,KS,"Restaurant,Pizza Place",,,
AVweQkYhIN2L1WUf3XZu,2820 Stelzer,43219,40.032842,-82.909949,Columbus,OH,"Pizza Place Northeast Columbus,Restaurant,Pizza Place",,,
AVzA9insLD2H7whiWHph,5040 North Tarrant Pkwy,76244,32.893408,-97.274259,Keller,TX,"Restaurant,Pizza Place",,,
AVwcwfZoIN2L1WUfoj6p,3500 S Meridian,98373,47.157917,-122.293093,Puyallup,WA,"Restaurant,Pizza Place",3.6,Golden Corral Buffet & Grill,2
AVwdUz3wIN2L1WUfunxf,108 S Ranch House Rd,76008,32.733936,-97.633051,Aledo,TX,"Pizza,Restaurant,Pizza Place,Restaurants",3.6,MrJims.Pizza,2
AVwck7aQkufWRAb5wtcZ,5201 S Broadway Ave,75703,32.295294,-95.301607,Tyler,TX,"Restaurant,Pizza Place",,,
AVwcxVDV_7pvs4fzyyUx,2101 Fillmore St,94115,37.78893400000001,-122.433821,San Francisco,CA,"Restaurant,Pizza Place,Pizza Place Pacific Heights",,,
AVwdz21S_7pvs4fz9eDs,11978 US Route 19,15090,40.631425,-80.057823,Wexford,PA,"Restaurant,Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",,,
AVweLkpCByjofQCxv-fe,288 Main St,94566,37.65845,-121.876751,Pleasanton,CA,"Pizza,Restaurant,Pizza Place,Restaurants",4.5,Gay 90's Pizza Co.,2
AVzA2SBE-gnIPe8DSdVi,489 3rd Ave,10016,40.745149,-73.978522,New York,NY,"Pizza,Restaurant,Pizza Place",,,
AVwdl3ObByjofQCxqoL3,115 Hamilton Ave,94301,37.443118,-122.16253600000002,Palo Alto,CA,"Pizza,Restaurant,Pizza Place,Pizza Place University South,Restaurants",,,
AVzA1Vdq3D1zeR_xA_y_,9513 Northern Blvd,11372,40.756862,-73.873002,Jackson Heights,NY,"Restaurant,Pizza Place",,,
AVzBASWBFcQ3k02bBbXI,5900 N Port Washington Rd,53217,43.122832,-87.91336899999997,Milwaukee,WI,"Restaurant,Pizza Place",,,
AVwclIXJ_7pvs4fzwrVO,1048 Old Country Rd,11803,40.775967,-73.471761,Plainview,NY,"Restaurant,Pizza Place,Restaurants",,,
AVwci6uZ_7pvs4fzwSM-,25680 Highway 290,77429,29.97574,-95.69769,Cypress,TX,"Pizza,Restaurant,International restaurants,Pizza Place and Salad Place,Salad Place,Italian restaurants,Pizza Place,Restaurants",,,
AVwc2s8BByjofQCxi681,210 E 3rd St,90802,33.770329,-118.19072,Long Beach,CA,"Restaurant,Pizza Place",4.5,Dog Haus Biergarten Long Beach,2
AVwdFssA_7pvs4fz2JG1,8725 W Higgins Rd,60631,41.985371,-87.845028,Chicago,IL,"Restaurant,Pizza Place Northwest Side,Pizza Place",,,
AVwcw1yNByjofQCxh6ks,3311 Adams Ave,92116,32.763088,-117.12255,San Diego,CA,"Pizza,Restaurant,Vegetarian,Pizza Place,Vegan",,,
AVwdUOgq_7pvs4fz4ltZ,3880 Rib Mountain Dr,54401,44.92144,-89.65228,Wausau,WI,"Restaurant,Pizza Place",4.2,Rocky Rococo Pizza and Pasta,1
AVwePSEs_7pvs4fzBP-k,3842 Sunrise Hwy,11783,40.674464,-73.490065,Seaford,NY,"Restaurant,Pizza Place",4.5,Mario's Pizzeria of Seaford,2
AVwcrUO3kufWRAb5x02j,1951 E Dublin Granville Rd,43229,40.086418,-82.966373,Columbus,OH,"Restaurant,Pizza Place",3.6,Massey's Pizza,2
AVzA0-IDFcQ3k02bBW3h,173 1st Ave,10003,40.729121,-73.984227,New York,NY,"Restaurant,Pizza Place",,,
AVwc0sg2kufWRAb5zZ0w,620 Easton Rd,18976,40.231531,-75.13809300000001,Warrington,PA,"Restaurant,Pizza Place",4.1,Wendy's,1
AVwc2ynIByjofQCxi72P,750 Grand Ave,55105,44.939849,-93.131906,Saint Paul,MN,"Restaurant,Pizza Place",,,
AV0vdMS--gnIPe8DWIqe,1115 Astor Ave,10469,40.859736,-73.855758,Bronx,NY,"Pizza,Restaurant,Pizza Place",,,
AVwckODwkufWRAb5wl1a,15250 Dallas Pkwy,75254,32.956888,-96.820291,Dallas,TX,"Restaurant,Pizza Restaurants,Pizza Place,Restaurants",,,
AVwc_tnSByjofQCxkatT,2525 Arapahoe Ave,80302,40.016945,-105.261669,Boulder,CO,"Pizza,Restaurant,Pizza Place",4,Larkburger Boulder,1
AVwch9X7_7pvs4fzwHHC,2343 W Chicago Ave,60622,41.895718,-87.68605600000002,Chicago,IL,"Pizza,Restaurant,Pizza Place,Restaurants",3.7,Bacci Pizzeria,1
AVzA3SqRFcQ3k02bBYgm,852 8th Ave,10019,40.763039,-73.985387,New York,NY,"Pizza,Restaurant,Italian,Pizza Place",4.2,Gotham Pizza,1
AVweXaqUIN2L1WUf4SNY,36 S Market St,21701,39.41307800000001,-77.41091999999998,Frederick,MD,"Pizza,Restaurant,Pizza Place,Restaurants",4.2,Flippin Pizza - Frederick,1
AVweYnMT_7pvs4fzCgVS,6112 Franconia Rd,22310,38.782273,-77.14744300000002,Alexandria,VA,"Pizza,Restaurant,Greek Restaurants,Pizza Place,Restaurants",4.5,Franconia Pizza,1
AVweIoZ2kufWRAb5ATPW,950 Mamaroneck Ave,10543,40.9602,-73.73695,Mamaroneck,NY,"Restaurant,Pizza Place",3.9,Domino's Pizza,1
AVyisukDYuCoGd6wM3S7,4712 River City Dr Ste 105,32246,30.257298,-81.525646,Jacksonville,FL,"Restaurant,Pizza Place",,,
AVweV9OakufWRAb5CGMC,102 Berry St,11211,40.719044,-73.95859499999997,Brooklyn,NY,"Italian Restaurant,Restaurant,Italian Restaurant and Pizza Place Williamsburg,Pizza Place,Italian Restaurant and Pizza Place",4.4,Oregano,2
AVwdd-lekufWRAb56Nh3,8127 Mesa Dr,78759,30.372586,-97.755766,Austin,TX,"Pizza,Restaurant,Austin Restaurants,Pizza Place",,,
AVzBCS_v-gnIPe8DSiH2,437 Washington Ave,33139,25.774303,-80.13401,Miami Beach,FL,"Pizza,Italian Restaurant,Restaurant,Italian,Salad Place,Pizza Place,Salad",4.5,Fratelli La Bufala - Miami Beach,2
AVwctW1U_7pvs4fzyHY6,550 Wells Rd,32073,30.185377000000006,-81.705359,Orange Park,FL,"Restaurant,Pizza Place",,,
AVyoGfEJl8hL2jjQyUJO,7929 Emerson Ave,90045,33.968887,-118.406319,Los Angeles,CA,"Pizza,Italian Restaurant,Restaurant,Pizza Place",4.2,The Good Pizza,1
AVwcssDFIN2L1WUfn5-s,900 Park Ave SW,87102,35.085312,-106.657548,Albuquerque,NM,"Pizza,Restaurant,Caterers,Pizza Place,Restaurants",,,
AVweUbeUIN2L1WUf34h0,600 S Airport Rd,80503,40.151189,-105.153883,Longmont,CO,"Restaurant,Pizza Place",4.4,CYCLHOPS Bike CANtina,2
AVwdFXsJIN2L1WUfsCxN,3903 14th Ave,61201,41.497507,-90.546189,Rock Island,IL,"Restaurant,Pizza Place",4.6,Harris Pizza,2
AVwdHX5IkufWRAb52dEk,2266 Warrensville Center Rd,44118,41.498216,-81.53678599999998,Cleveland,OH,"Restaurant,Pizza Place",,,
AVwd6wAj_7pvs4fz-abC,7000 Westwind Dr,79912,31.852781,-106.541195,El Paso,TX,"Pizza,Restaurant,Pizza Place and Sandwich Place,wich Place,Take Out Restaurants,Pizza Place,Restaurants",,,
AVweJgKKIN2L1WUf2aTU,421 Water St,54703,44.80206,-91.508792,Eau Claire,WI,"Restaurant,Pizza Place",,,
AV26De2KRxPSIh2Rdxb7,43 N Village Ave,11570,40.657929,-73.64750699999998,Rockville Centre,NY,"Restaurant,Pizza Place",4.4,Vulcano Wood Fire Pizza,2
AVwd-P8h_7pvs4fz-5rN,1874 Whittaker Rd,48197,42.213952,-83.620798,Ypsilanti,MI,"Restaurant,Pizza Place",4.1,Hungry Howie's Pizza,1
AVweTM8B_7pvs4fzByGA,577 Lancaster Ave,19355,40.035917,-75.572552,Malvern,PA,"Restaurant,Pizza Place",,,
AVz7QjKa-gnIPe8DUpQV,5950 Richmond Hwy,22303,38.787815,-77.067047,Alexandria,VA,"Restaurant,Pizza Place",3.9,Juliano's Pizzeria,2
AVwc-UVmkufWRAb50-Zk,4152 E Blue Grass Rd,48858,43.57533,-84.762901,Mount Pleasant,MI,"Restaurant,Pizza Place",,,
AVzYJSI8FcQ3k02bCE2X,1799 Briarcliff Rd NE,30306,33.804337,-84.337758,Atlanta,GA,"Restaurant,Pizza Place,Arcade",4.2,Pizza Bella,2
AVzGBp8ULD2H7whiWYob,777 N Ashley Dr Ste C,33602,27.9498,-82.46022099999998,Tampa,FL,"Restaurant,Pizza Place",,,
AVwekf7rkufWRAb5ELbx,1955 Central Park Ave,10710,40.96538,-73.838835,Yonkers,NY,"Restaurant,Pizza Place,Pizza Place Northeast Yonkers",4.5,Frank Pepe Pizzeria Napoletana,2
AWEKkiIp3-Khe5l_et8f,2019 Westchester Avenue,10462,40.833864,-73.857013,Bronx,NY,"Restaurant,Pizza Place",,,
AVwdXEsX_7pvs4fz5Eu3,4470 Lafayette St,32446,30.774016,-85.223161,Marianna,FL,"Restaurant,Pizza Place,Restaurants",3.8,Hungry Howie's Pizza,1
AVzTb4wxFcQ3k02bBzzJ,3106 42nd St,11103,40.760503,-73.915634,Astoria,NY,"Pizza,Restaurant,Pizza Place",,,
AVwdldmn_7pvs4fz7VVh,2042 Ford Pkwy,55116,44.917971,-93.186658,Saint Paul,MN,"Restaurant,Pizza Place",,,
AVzA8-eY-gnIPe8DSegR,7924 Highway 7,55426,44.936969,-93.379939,Minneapolis,MN,"Restaurant,Pizza Place",,,
AVyirz3zgXLl9CNj_AEI,28 S Saint Clair St,43604,41.646752,-83.538866,Toledo,OH,"Restaurant,Pizza Place",,,
AVwc8PPvIN2L1WUfqkLk,2117 Cortelyou Rd,11226,40.644086,-73.958112,Brooklyn,NY,"Restaurant,Pizza Place,Restaurants",,,
AVwdbXSNIN2L1WUfvtdy,1204 Flatbush Ave,11226,40.641,-73.95613,Brooklyn,NY,"Pizza,Restaurant,Pizza Place,Pizza Place Flatbush",4.1,Bona Pizza,1
AVwdhIgPIN2L1WUfwmVD,6440 N MacArthur Blvd,75039,32.896774,-96.958238,Irving,TX,"Restaurant,Pizza Place",4.3,Jamba Las Colinas Village,1
AV0Hb5dYFcQ3k02bDmz-,1400 N Wayne St,46703,41.65126,-84.999515,Angola,IN,"Restaurant,Pizza Place",,,
AV1glSYg3-Khe5l_NctH,9 Cooper St,11702,40.697452,-73.319066,Babylon,NY,"Pizza,Restaurant,Food Delivery,Pizza Place,Restaurants",3.7,Domino's Pizza,1
AVwcriaKByjofQCxhAJs,88 Henry St,12866,43.08242,-73.782332,Saratoga Springs,NY,"Restaurant,Pizza Place",,,
AVwdRGuzIN2L1WUfuA0O,5099 Mission St,94112,37.717244,-122.440415,San Francisco,CA,"Restaurant,Pizza Place",4.1,Roma Pizza,2
AVwdBYXQkufWRAb51evl,711 Pleasant Grove Blvd,95678,38.791198,-121.27821000000002,Roseville,CA,"Pizza,Restaurant,Pizza Place,Restaurants,Italian Restaurants",4.6,zpizza Tap Room,1
AVzA88puFcQ3k02bBZG3,1151 Newport Center Drive,92660,33.608641,-117.87811299999998,Newport Beach,CA,"Restaurant,Pizza Place",,,
AVwed2-BByjofQCxyeMI,134 Prarie Park,98597,46.939133,-122.599708,Yelm,WA,"Italian Restaurant,Restaurant,Pizza Place,Italian Restaurant and Pizza Place",,,
AVzA_teJFcQ3k02bBbE1,415 17th Ave N,55343,44.932034,-93.421134,Hopkins,MN,"Restaurant,Pizza Place,Restaurants",4.3,Jet's Pizza,1
AVwdkMUrByjofQCxqXeP,13 King St,10514,41.15918,-73.77237,Chappaqua,NY,"Pizza,Restaurant,Pizza Place,Restaurants",,,
AVwd9sBN_7pvs4fz-0gN,219 W Maple Ave,25840,38.05101,-81.105851,Fayetteville,WV,"Brewery,Restaurant,Pizza Place and Brewery,Pizza Place",4.7,"Pies & Pints - Fayetteville, WV",2
AV1teeDs3-Khe5l_OeMN,538 Warren St,46750,40.88268,-85.49424,Huntington,IN,"Pizza,Restaurant,Pizza Place,Restaurants",4.3,Z-Place Pizza,1
AVwd4_sgkufWRAb5-Jja,4166 Macarthur Blvd,94619,37.788708,-122.195776,Oakland,CA,"Restaurant,Pizza Place",,,
AVwcorg7kufWRAb5xX0s,229 Prospect Park W,11215,40.659941,-73.980558,Brooklyn,NY,"Restaurant,Pizza Place",,,
AWEKcl99IxWefVJwxA96,2600 Ardmore Blvd,15221,40.4108,-79.8442,Pittsburgh,PA,"Restaurant,Pizza Place",2.6,Domino's Pizza,1
AVzBD8xr3D1zeR_xBGID,5230 Baymeadows Rd,32217,30.220122,-81.59192,Jacksonville,FL,"Restaurant,Pizza Place",3.6,Papa John's Pizza,1
AVwctZFRkufWRAb5yLnv,3675 J St,95816,38.57060900000001,-121.457053,Sacramento,CA,"Restaurant,Pizza Place,Restaurants",4.7,Juno's Kitchen & Delicatessen,2
AVzBE-caFcQ3k02bBeC7,6133 South Alameda St,78412,27.718476000000006,-97.334321,Corpus Christi,TX,"Restaurant,Pizza Place",,,
AVwc-NM9IN2L1WUfq4Ng,140 Crescent Dr,94523,37.9445,-122.061768,Pleasant Hill,CA,"Restaurant,Pizza Place",4.6,Zachary's Chicago Pizza,2
AVwchGopkufWRAb5wBS2,8485 Market St,44512,40.99221,-80.662701,Youngstown,OH,"Restaurant,Pizza Place",,,
AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,90807,33.831455,-118.185441,Long Beach,CA,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",4.5,Jamba,1
AVwdYrcW_7pvs4fz5Vdh,11319 W Bluemound Rd,53226,43.035422,-88.05455,Milwaukee,WI,"Restaurant,Pizza Place",,,
AVwcwwIhIN2L1WUfomuC,1075 Summit Ave,53066,43.095313,-88.480235,Oconomowoc,WI,"Restaurant,Pizza Place",,,
AVzBAS3bFcQ3k02bBbXR,4849 S Howell Ave,53207,42.955681,-87.90979200000002,Milwaukee,WI,"Restaurant,Pizza Place",4.2,Rocky Rococo Pizza and Pasta,1
AVwd3xG5IN2L1WUfz8XL,2500 N Mayfair Rd,53226,43.063948,-88.04333000000003,Milwaukee,WI,"Restaurant,Pizza Place",,,
AWEXVooZa4HuVbedM9la,2237 E Colorado Blvd,91107,34.146443,-118.104402,Pasadena,CA,"Restaurant,Pizza Place",4.4,Rosarito Mexican Food,1
AVzBCR9g3D1zeR_xBFXh,1763 SW 3rd Ave,33129,25.760621,-80.200409,Miami,FL,"Pizza,Restaurant,Pizza Place",4.6,Tutto Pizza,2
AVwcoMAbByjofQCxgaGN,22 S Main St,18901,40.30937700000001,-75.130572,Doylestown,PA,"Restaurant,Pizza Place",4.6,Spuntino Wood Fired Pizzeria,2
AVyis5rpYuCoGd6wM3Vr,849 Manhattan Ave,11222,40.729058,-73.95384200000002,Brooklyn,NY,"Restaurant,Pizza Place",4.5,Fornino,2
AVwcplKOByjofQCxgqIB,3400 E Hebron Pkwy,75010,33.025489,-96.842623,Carrollton,TX,"Restaurant,Pizza Place",3.8,Five Guys,2
AVwc5r9BkufWRAb50O-S,1126 Main St,45202,39.108612,-84.511246,Cincinnati,OH,"Restaurant,Bar,Pizza Place and Bar,Pizza Place",4.3,Lucy Blue,1
AVwdoy1G_7pvs4fz72Yi,3131 N Main St,29621,34.538975,-82.66776,Anderson,SC,"Restaurant,Pizza Place",,,
AVwc3m8aByjofQCxjEyW,16535 Southwest Fwy,77479,29.592372,-95.628944,Sugar Land,TX,"Restaurant,Pizza Place",3.9,The Cheesecake Factory,2
AVwdz8eQByjofQCxsuQ3,1419 W Fullerton ave,60614,41.92513,-87.664113,Chicago,IL,"Restaurant,Pizza Place",,,
AVwdPwtMIN2L1WUftxli,1308 Buffalo Rd,14624,43.150276,-77.685872,Rochester,NY,"Restaurant,Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",,,
AVwc-xCd_7pvs4fz0_7W,319 Granby St,23510,36.8505,-76.29019,Norfolk,VA,"Restaurant,Pizza Place",4,California Burrito,2
AVwcw6znIN2L1WUfoon6,2625 Colby Ave,98201,47.982433,-122.20813,Everett,WA,"Restaurant,Pizza Place",,,
AVzA1eJAFcQ3k02bBXX0,10622 S River Front Pkwy,84095,40.558405,-111.910233,South Jordan,UT,"Restaurant,Pizza Place",3.8,Brick Oven,2
AVwdLuIgByjofQCxmYAJ,1228 12th Ave,53024,43.319532,-87.95174899999998,Grafton,WI,"Restaurant,Pizza Place",4.3,Downtown Pizza,2
AVzA9kmnLD2H7whiWHrL,300 Liberty Ave,15222,40.440551,-80.006183,Pittsburgh,PA,"Restaurant,Pizza Place",,,
AVwd5mHnIN2L1WUf0MtJ,6149 N Scottsdale Rd,85250,33.526604,-111.924627,Scottsdale,AZ,"Pizza,Restaurant,Italian,Pizza Place",4.6,Slanted Rice Vietnamese Bistro,2
AVwdkMGPIN2L1WUfxEei,2518 Durant Ave,94704,37.867867,-122.258576,Berkeley,CA,"Restaurant,Pizza Place",4,Smoke's Poutinerie,1
AVwd9ddA_7pvs4fz-yUv,40 Catherwood Rd,14850,42.481793,-76.49108100000002,Ithaca,NY,"Restaurant,Pizza Place",,,
AVwdSpZCIN2L1WUfuQ4J,2080 Western Ave,12084,42.69776,-73.892398,Guilderland,NY,"Restaurant,Pizza Place",3.7,Recovery Sports Grill,2
AVwc3zp4_7pvs4fzz3Es,3412 S Western Ave,57105,43.514723,-96.751075,Sioux Falls,SD,"Pizza,Restaurant,Pizza Place,Restaurants",4.4,RedRossa Napoli Pizza,2
AVweWsbqIN2L1WUf4L6R,352 Malcolm X Blvd,11233,40.680796,-73.928618,Brooklyn,NY,"Restaurant,Pizza Place and Caf Bedford-Stuyvesant,Caf,Pizza Place",,,
AVwcvjJ3kufWRAb5yiqH,210 Garfield St S,98444,47.145961,-122.434992,Tacoma,WA,"Restaurant,Pizza Place",4.1,"Farrelli's Pizza, Parkland",2
AVwdAZUm_7pvs4fz1RXk,4475 Roswell Rd,30062,33.987059,-84.421051,Marietta,GA,"Restaurant,Pizza Place",3.8,Panera Bread,2
AVwce3pa_7pvs4fzviGy,2600 W 7th St,76107,32.752089,-97.353293,Fort Worth,TX,"Pizza,Restaurant,Pizza Place,Restaurants",4.1,BoomerJack's Grill & Bar - 7th Street,2
AVzA0yVo-gnIPe8DSb4U,7909 Main St,11367,40.718536,-73.817258,Flushing,NY,"Restaurant,Pizza Place",,,
AVzBAGEb-gnIPe8DSgi0,3137 Erie Blvd,13214,43.049684,-76.071504,Syracuse,NY,"Restaurant,Pizza Place",,,
AVwcqE7dkufWRAb5xmVk,1924 W Chicago Ave,60622,41.89621,-87.675651,Chicago,IL,"Pizza,Restaurant,American,Pizza Place,Pizza Place East Ukrainian Village",4.5,Homestead On The Roof,2
AVwdYVQJ_7pvs4fz5RsQ,730 Kains Ave,94066,37.627263,-122.416545,San Bruno,CA,"Restaurant,Pizza Place",4.3,Seniore's Pizza,2
AVzA95LR3D1zeR_xBCii,5440 Centre Ave,15232,40.45649,-79.936661,Pittsburgh,PA,"Restaurant,Pizza Place",,,
AVzA12tZLD2H7whiWFqP,531 Malcolm X Blvd,10037,40.815278,-73.94031600000002,New York,NY,"Restaurant,Pizza Place",,,
AVwc-CSo_7pvs4fz04Zz,1154 W Fulton Mkt,60607,41.886667,-87.65655799999998,Chicago,IL,"Restaurant,Pizza Place",,,
AVwcgzwBByjofQCxfDRm,1202 Kingwood Dr,77339,30.049313,-95.238797,Kingwood,TX,"Restaurant,Pizza Place",,,
AVwcsiHEkufWRAb5yCE4,5135 N Dysart Rd,85340,33.510717,-112.340841,Litchfield Park,AZ,"Pizza,Restaurant,Caterers,Pizza Place,Restaurants",4.5,Barro's Pizza,1
AVzA1_W5LD2H7whiWFxc,591 Lexington Ave,10022,40.757662,-73.971498,New York,NY,"Pizza,Restaurant,Salad Place,wich Place,Pizza Place",,,
AV1TsqdfLD2H7whiaO9y,627 Hoffner Ave,32809,28.475377,-81.369132,Orlando,FL,"Restaurant,Pizza Place",,,
AVwcplvGByjofQCxgqOR,3252 Cahuenga Blvd W,90068,34.129717,-118.34903,Los Angeles,CA,"Restaurant,Pizza Place and Sandwich Place,wich Place,Pizza Place",4.2,The PieSpace,2
AVwdTD0pkufWRAb54bcv,911 Market Place Blvd,30041,34.181020000000004,-84.13258499999998,Cumming,GA,"Restaurant,Pizza Place",,,
AV4u1hZrIxWefVJwkWrX,319 East St,17815,41.003441,-76.451352,Bloomsburg,PA,"Restaurant,Pizza Place",4.3,Naps Pizza,2
AV4rI8r83-Khe5l_R6cS,100 Highland Ave,18411,41.495688,-75.704594,Clarks Summit,PA,"Restaurant,Pizza Place",,,
AVzA3fsC3D1zeR_xBBIc,17 Cleveland Pl,10012,40.721542,-73.997241,New York,NY,"Restaurant,Pizza Place",4.6,Champion Pizza SoHo,1
AV4rI9q5a4HuVbed_jrK,3352 Robinhood Road,27106,36.115951,-80.31268399999998,Winston-Salem,NC,"Restaurant,Pizza Place",,,
AWA9ucTmIxWefVJwurdm,8620 Fredericksburg Rd,78240,29.520896,-98.573041,San Antonio,TX,"Pizza,Restaurant,Pizza Place,Restaurants",,,
AV1yt_VZIxWefVJwhQmG,440 E 14th St,10009,40.73062,-73.980941,New York,NY,"Restaurant,Pizza Place",3.6,Domino's Pizza,1
AVzA07-QLD2H7whiWEwL,167 Orchard St,10002,40.721299,-73.988744,New York,NY,"Restaurant,Pizza Place",4.2,Pizza Beach,2
AV1tfrn4IxWefVJwg35O,114 Glover Dr,45154,39.044054,-83.9213,Mount Orab,OH,"Restaurant,Pizza Place",,,
AV0Y3_Hd-gnIPe8DVVPo,5806 Cheviot Rd,45247,39.19909000000001,-84.600951,Cincinnati,OH,"Restaurant,Pizza Place",4.2,Cancun Mexican Restaurant,2
AV0Hj9FjFcQ3k02bDm89,11711 Princeton Pike,45246,39.28865,-84.46943,Cincinnati,OH,"Restaurant,Pizza Place",4.2,LaRosa's Pizza Princeton,2
AVwc2KQa_7pvs4fzzk_s,21 Kugler Rd,19468,40.237577,-75.53564399999998,Royersford,PA,"Restaurant,Pizza Place",,,
AVweA_FMByjofQCxuhVP,15817 Bernardo Center Dr,92127,33.005111,-117.091631,San Diego,CA,"Restaurant,Pizza Restaurants,Pizza Place",4.6,Victors Kafe,1
AVwdhpg1ByjofQCxp-lX,1707 Sardis Rd N,28270,35.139486,-80.73718000000002,Charlotte,NC,"Restaurant,Pizza Place",3.9,Hungry Howie's Pizza,1
AVwdn_xGkufWRAb57uSz,6800 Eastman Ave,48642,43.658034,-84.24715400000002,Midland,MI,"Restaurant,Pizza Place,Restaurants",,,
AWEKTpkka4HuVbedMBtx,150 Central Mall,67401,38.802871,-97.609745,Salina,KS,"Restaurant,Pizza Place",,,
AVwdUnIK_7pvs4fz4p8b,2754 E Mckellips Rd,85213,33.452128,-111.771201,Mesa,AZ,"Restaurant,Pizza Place",,,
AVweZG3NkufWRAb5Cgot,191 Outer Loop,40214,38.126531,-85.777837,Louisville,KY,"Restaurant,Pizza Place",3,Little Caesars Pizza,1
AVweURCU_7pvs4fzB7G2,7201 Pendleton Pike,46226,39.829203,-86.041967,Indianapolis,IN,"Restaurant,Pizza Place",,,
AWEKUHOmRxPSIh2RrNHR,9701 Ford Ave,31324,31.951347,-81.313917,Richmond Hill,GA,"Restaurant,Pizza Place",,,
AVzA1st3-gnIPe8DSc3a,11 Park Pl,10007,40.712779,-74.008197,New York,NY,"Pizza,Restaurant,Italian,Pizza Place",,,
AVwd--SXkufWRAb5--lR,1901 Junipero Serra Blvd,94014,37.701907,-122.470537,Daly City,CA,"Pizza,Restaurant,American,Fast Food,Pizza Place",4.2,Westlake Coffee Shop,1
AVwdaCSI_7pvs4fz5j3D,5228 S Dale Mabry Hwy,33611,27.888698,-82.506289,Tampa,FL,"Pizza,Restaurant,Pizza Place,Pizza Place Southwest Tampa,Restaurants",,,
AVwco6DL_7pvs4fzxWaP,19065 Beach Blvd,92648,33.68544,-117.988848,Huntington Beach,CA,"Restaurant,Pizza Place",,,
AVwdBhNs_7pvs4fz1dMZ,22311 Brookhurst St,92646,33.641884999999995,-117.957994,Huntington Beach,CA,"Restaurant,Pizza Place",,,
