,id,address,categories,city,postalCode,latitude,longitude,menus.amountMax,menus.amountMin,menus.name,menus.description,menus.dateSeen,province
2306,AVwdkMUrByjofQCxqXeP,13 King St,"Pizza,Restaurant,Pizza Place,Restaurants",Chappaqua,10514,41.15918,-73.77237,16.0,16.0,Pollo Pizza,Grilled chicken roasted peppers spinach and shredded sharp provolone cheese,"2018-01-31T05:05:22.333Z,2018-05-27T23:32:50.027Z,2018-04-07T20:31:27.037Z,2018-06-08T13:51:56.246Z,2018-02-05T06:51:53.071Z",NY
2307,AVwdkMUrByjofQCxqXeP,13 King St,"Pizza,Restaurant,Pizza Place,Restaurants",Chappaqua,10514,41.15918,-73.77237,17.0,17.0,The Forager Pizza,Seasonal mushrooms local stracciatella and ricotta green onion white truffle and smoked sea salt vegetarian,"2018-01-31T05:05:22.334Z,2018-06-08T13:51:56.247Z,2018-04-07T20:31:27.039Z,2018-02-05T06:51:53.073Z,2018-05-27T23:32:50.041Z",NY
2308,AVwdkMUrByjofQCxqXeP,13 King St,"Pizza,Restaurant,Pizza Place,Restaurants",Chappaqua,10514,41.15918,-73.77237,14.0,14.0,Zucca Pizza,Homemade ricotta roasted garlic shaved summer squashes aged parmesan and chive vegetarian,"2018-01-31T05:05:22.334Z,2018-06-08T13:51:56.247Z,2018-04-07T20:31:27.039Z,2018-02-05T06:51:53.073Z,2018-05-27T23:32:50.041Z",NY
2309,AVwdkMUrByjofQCxqXeP,13 King St,"Pizza,Restaurant,Pizza Place,Restaurants",Chappaqua,10514,41.15918,-73.77237,17.0,17.0,Lacinato Kale Pesto Pizza,Local kale and walnut pesto homemade mozzarella and heirloom tomatoes vegetarian,"2018-01-31T05:05:22.334Z,2018-06-08T13:51:56.247Z,2018-04-07T20:31:27.039Z,2018-02-05T06:51:53.073Z,2018-05-27T23:32:50.041Z",NY
2310,AVwdkMUrByjofQCxqXeP,13 King St,"Pizza,Restaurant,Pizza Place,Restaurants",Chappaqua,10514,41.15918,-73.77237,11.75,11.75,Chicken Parmigiana Pizza,"Eggplant, spinach, mushrooms, marinated tomatoes, peas, ricotta and mozzarella cheese",2016-06-05T20:30:00Z,NY
2311,AVwdkMUrByjofQCxqXeP,13 King St,"Pizza,Restaurant,Pizza Place,Restaurants",Chappaqua,10514,41.15918,-73.77237,16.0,16.0,Old Mcregor Pizza,Grandpa style basil pesto handpulled mozzarella crispy bacon marinated chicken jalapeno and dill aioli,"2018-01-31T05:05:22.334Z,2018-06-08T13:51:56.247Z,2018-04-07T20:31:27.039Z,2018-05-27T23:32:50.042Z,2018-02-05T06:51:53.073Z",NY
2312,AVwdkMUrByjofQCxqXeP,13 King St,"Pizza,Restaurant,Pizza Place,Restaurants",Chappaqua,10514,41.15918,-73.77237,15.0,15.0,Black And White Pizza,Ricotta handpulled mozzarella black garlic sea salt and micro basil vegetarian,"2018-01-31T05:05:22.334Z,2018-06-08T13:51:56.247Z,2018-04-07T20:31:27.039Z,2018-02-05T06:51:53.073Z,2018-05-27T23:32:50.041Z",NY
2313,AVwdkMUrByjofQCxqXeP,13 King St,"Pizza,Restaurant,Pizza Place,Restaurants",Chappaqua,10514,41.15918,-73.77237,16.0,16.0,Taco Taco Pizza,Spicy tomato braised oxtail local corn watercress oaxaca cheese and crispy tortilla,"2018-01-31T05:05:22.334Z,2018-06-08T13:51:56.247Z,2018-04-07T20:31:27.039Z,2018-02-05T06:51:53.073Z,2018-05-27T23:32:50.041Z",NY
2314,AVwdkMUrByjofQCxqXeP,13 King St,"Pizza,Restaurant,Pizza Place,Restaurants",Chappaqua,10514,41.15918,-73.77237,10.25,10.25,Broccoli Or Spinach Pizza,Broccoli or spinach sauteed with oil and garlic topped with mozzarella cheese,2016-06-05T20:30:00Z,NY
2315,AVwdkMUrByjofQCxqXeP,13 King St,"Pizza,Restaurant,Pizza Place,Restaurants",Chappaqua,10514,41.15918,-73.77237,10.25,10.25,Pizza Bianca,Ricotta cheese mixed with spices topped with mozzarella,2016-06-05T20:30:00Z,NY
2316,AVwdkMUrByjofQCxqXeP,13 King St,"Pizza,Restaurant,Pizza Place,Restaurants",Chappaqua,10514,41.15918,-73.77237,14.0,14.0,Nana39S Love Pizza,Grandma style with simple tomato housepulled mozzarella and garden herbs vegetarian,"2018-01-31T05:05:22.334Z,2018-06-08T13:51:56.247Z,2018-04-07T20:31:27.039Z,2018-02-05T06:51:53.073Z,2018-05-27T23:32:50.041Z",NY
2317,AVwdkMUrByjofQCxqXeP,13 King St,"Pizza,Restaurant,Pizza Place,Restaurants",Chappaqua,10514,41.15918,-73.77237,23.0,23.0,Grandma Pizza,"Margherita thin crust pan style pizza with marinara, fresh mozzarella, basil.",2016-06-05T20:30:00Z,NY
2318,AVwd9sBN_7pvs4fz-0gN,219 W Maple Ave,"Brewery,Restaurant,Pizza Place and Brewery,Pizza Place",Fayetteville,25840,38.05101,-81.105851,8.0,8.0,Pizza Pie,Mozzerellaampcomma provolone ampamp tomato sauce,"2018-02-16T23:57:55.704Z,2018-02-05T16:26:37.546Z,2018-04-21T12:09:50.504Z,2018-04-09T01:15:00.034Z,2018-05-28T03:42:37.275Z",WV
2319,AV1teeDs3-Khe5l_OeMN,538 Warren St,"Pizza,Restaurant,Pizza Place,Restaurants",Huntington,46750,40.88268,-85.49424,7.5,7.5,2 Pizza Stix,Your choice of 3 toppings,"2018-05-16T05:50:23.441Z,2018-06-08T13:38:24.300Z,2018-05-27T23:44:23.111Z,2018-05-10T22:23:05.960Z,2018-04-26T03:49:23.535Z,2018-01-31T02:51:08.634Z",IN
2320,AVwd4_sgkufWRAb5-Jja,4166 Macarthur Blvd,"Restaurant,Pizza Place",Oakland,94619,37.788708,-122.195776,20.0,20.0,14Ampquot El Greco Pizza,Spinach mediterranean olives red onion feta tomato sauce mozzarella and basil,2018-06-08T13:29:11.192Z,CA
2321,AVwd4_sgkufWRAb5-Jja,4166 Macarthur Blvd,"Restaurant,Pizza Place",Oakland,94619,37.788708,-122.195776,6.0,6.0,Take And Make Pizza Kit,1 oz raw house made pizza dough and 4 oz house tomato sauce,2018-06-08T13:29:11.192Z,CA
2322,AVwd4_sgkufWRAb5-Jja,4166 Macarthur Blvd,"Restaurant,Pizza Place",Oakland,94619,37.788708,-122.195776,17.0,17.0,14Ampquot Margherita Pizza,Tomato sauce mozzarella basil,2018-04-26T03:30:31.882Z,CA
2323,AVwd4_sgkufWRAb5-Jja,4166 Macarthur Blvd,"Restaurant,Pizza Place",Oakland,94619,37.788708,-122.195776,22.0,22.0,14Ampquot Soprano Pizza,Sopressata salami shallots tomato sauce mozzarella and basil,2018-06-08T13:29:11.192Z,CA
2324,AVwd4_sgkufWRAb5-Jja,4166 Macarthur Blvd,"Restaurant,Pizza Place",Oakland,94619,37.788708,-122.195776,34.0,34.0,Any 2 Specialty Pizzas,Plain cheese or single topping pizza,2018-06-08T13:29:11.192Z,CA
2325,AVwd4_sgkufWRAb5-Jja,4166 Macarthur Blvd,"Restaurant,Pizza Place",Oakland,94619,37.788708,-122.195776,20.0,20.0,14Ampquot Poblano Mambo Pizza,Pepperoni poblano peppers a little spicy tomato sauce mozzarella and basil,2018-04-26T03:30:31.882Z,CA
2326,AVwd4_sgkufWRAb5-Jja,4166 Macarthur Blvd,"Restaurant,Pizza Place",Oakland,94619,37.788708,-122.195776,20.0,20.0,14Ampquot Mobetta Polpetta Pizza,House made beef meatball red onion tomato sauce mozzarella basil and chili garlic olive oil cgoo,2018-04-26T03:30:31.882Z,CA
2327,AVwd4_sgkufWRAb5-Jja,4166 Macarthur Blvd,"Restaurant,Pizza Place",Oakland,94619,37.788708,-122.195776,32.0,32.0,14Ampquot Classic Pizzas Pizza,Any two classic pizzas,2018-04-26T03:30:31.882Z,CA
2328,AVwd4_sgkufWRAb5-Jja,4166 Macarthur Blvd,"Restaurant,Pizza Place",Oakland,94619,37.788708,-122.195776,20.0,20.0,14Ampquot Protesto Pizza,Yukon gold potato arugula pesto made with arugula walnuts basil garlic parmesan and olive oil mozzarella provolone and sun dried tomato,2018-04-26T03:30:31.882Z,CA
2329,AVwd4_sgkufWRAb5-Jja,4166 Macarthur Blvd,"Restaurant,Pizza Place",Oakland,94619,37.788708,-122.195776,22.0,22.0,14Ampquot Blueberry Hill Pizza,Blueberry balsamic reduction blueberries goat cheese shallots mozzarella applewood bacon arugula and bgoo,2018-06-08T13:29:11.192Z,CA
2330,AVwcorg7kufWRAb5xX0s,229 Prospect Park W,"Restaurant,Pizza Place",Brooklyn,11215,40.659940999999996,-73.980558,19.5,19.5,Pizza Blanca,Fresh mozzarella ricotta extra virgin olive oil fresh gated cheese and a pinch of oregano,"2018-04-13T05:55:38.780Z,2018-04-25T23:35:48.167Z,2018-04-06T12:29:06.410Z,2018-06-05T19:23:26.116Z,2018-03-30T23:38:47.972Z",NY
2331,AVwcorg7kufWRAb5xX0s,229 Prospect Park W,"Restaurant,Pizza Place",Brooklyn,11215,40.659940999999996,-73.980558,17.0,17.0,Spingione Square Pizza,Sauteed bread crumbs onion mixed with tomato sauce and grated cheese,"2018-04-13T05:55:38.780Z,2018-04-25T23:35:48.167Z,2018-04-06T12:29:06.410Z,2018-06-05T19:23:26.116Z,2018-03-30T23:38:47.972Z",NY
2332,AVwcorg7kufWRAb5xX0s,229 Prospect Park W,"Restaurant,Pizza Place",Brooklyn,11215,40.659940999999996,-73.980558,24.0,24.0,Vegetable Pizza,Spinach broccoli mushrooms and grated cheese vegetarian,"2018-04-13T05:55:38.780Z,2018-04-25T23:35:48.167Z,2018-04-06T12:29:06.410Z,2018-06-05T19:23:26.116Z,2018-03-30T23:38:47.972Z",NY
2333,AVwcorg7kufWRAb5xX0s,229 Prospect Park W,"Restaurant,Pizza Place",Brooklyn,11215,40.659940999999996,-73.980558,24.0,24.0,Eggplant Pizza,Eggplant fresh mozzarella and marinara,"2018-04-13T05:55:38.780Z,2018-04-25T23:35:48.167Z,2018-04-06T12:29:06.410Z,2018-06-05T19:23:26.116Z,2018-03-30T23:38:47.972Z",NY
2334,AVwcorg7kufWRAb5xX0s,229 Prospect Park W,"Restaurant,Pizza Place",Brooklyn,11215,40.659940999999996,-73.980558,24.5,24.5,Grilled Chicken Caesar Pizza,Romaine lettuce plum tomatoes croutons and caesar dressing,"2018-04-13T05:55:38.780Z,2018-04-25T23:35:48.167Z,2018-04-06T12:29:06.410Z,2018-06-05T19:23:26.116Z,2018-03-30T23:38:47.972Z",NY
2335,AVwcorg7kufWRAb5xX0s,229 Prospect Park W,"Restaurant,Pizza Place",Brooklyn,11215,40.659940999999996,-73.980558,16.75,16.75,Sicilian Pie Pizza,12x15,"2018-04-13T05:55:38.780Z,2018-06-05T19:23:26.115Z,2018-04-06T12:29:06.409Z,2018-03-30T23:38:47.971Z,2018-04-25T23:35:48.166Z",NY
2336,AVwcorg7kufWRAb5xX0s,229 Prospect Park W,"Restaurant,Pizza Place",Brooklyn,11215,40.659940999999996,-73.980558,26.0,26.0,Taco Pizza,Ground beef mixed with taco seasoning melted mozzarella topped with lettuce tomatoes and shredded cheddar,"2018-04-13T05:55:38.780Z,2018-04-25T23:35:48.167Z,2018-04-06T12:29:06.410Z,2018-06-05T19:23:26.116Z,2018-03-30T23:38:47.972Z",NY
2337,AWEKcl99IxWefVJwxA96,2600 Ardmore Blvd,"Restaurant,Pizza Place",Pittsburgh,15221,40.4108,-79.8442,14.99,14.99,Buffalo Chicken Pizza,Made with tender cuts of chicken breast buffalo hot sauce and onions with provolone and american cheeses on a cheesy cheddar crust,"2018-01-28T18:53:53.586Z,2018-06-12T12:03:48.914Z,2018-02-02T08:25:50.620Z",PA
2338,AWEKcl99IxWefVJwxA96,2600 Ardmore Blvd,"Restaurant,Pizza Place",Pittsburgh,15221,40.4108,-79.8442,14.99,14.99,Memphis Bbq Chicken Pizza,Made with tender cuts of chicken breast bbq sauce and onions with provolone mozzarella and cheddar cheeses on a cheesy cheddar crust,"2018-01-28T18:53:53.586Z,2018-06-12T12:03:48.914Z,2018-02-02T08:25:50.620Z",PA
2339,AWEKcl99IxWefVJwxA96,2600 Ardmore Blvd,"Restaurant,Pizza Place",Pittsburgh,15221,40.4108,-79.8442,14.99,14.99,Deluxe Feast Pizza,A mouthwatering combination of spicy pepperoni italian sausage green peppers mushrooms onions and cheese,"2018-01-28T18:53:53.586Z,2018-06-12T12:03:48.914Z,2018-02-02T08:25:50.620Z",PA
2340,AWEKcl99IxWefVJwxA96,2600 Ardmore Blvd,"Restaurant,Pizza Place",Pittsburgh,15221,40.4108,-79.8442,14.99,14.99,Honolulu Hawaiian Pizza,Sliced ham bacon pineapple and roasted red peppers with provolone cheese on a parmesan cheese crust,"2018-01-28T18:53:53.586Z,2018-06-12T12:03:48.914Z,2018-02-02T08:25:50.619Z",PA
2341,AWEKcl99IxWefVJwxA96,2600 Ardmore Blvd,"Restaurant,Pizza Place",Pittsburgh,15221,40.4108,-79.8442,14.99,14.99,Extravaganzza Feast Pizza,Loads of pepperoni ham italian sausage beef onions green peppers mushrooms and black olives topped with an extra layer of cheese,"2018-01-28T18:53:53.586Z,2018-06-12T12:03:48.914Z,2018-02-02T08:25:50.620Z",PA
2342,AWEKcl99IxWefVJwxA96,2600 Ardmore Blvd,"Restaurant,Pizza Place",Pittsburgh,15221,40.4108,-79.8442,14.99,14.99,Ultimate Pepperoni Feast Pizza,Made with two layers of pepperoni sandwiched between parmesan provolone and mozzarella cheeses with oregano,"2018-01-28T18:53:53.586Z,2018-06-12T12:03:48.914Z,2018-02-02T08:25:50.620Z",PA
2343,AWEKcl99IxWefVJwxA96,2600 Ardmore Blvd,"Restaurant,Pizza Place",Pittsburgh,15221,40.4108,-79.8442,14.99,14.99,Fiery Hawaiian Pizza,Sliced ham bacon pineapple and roasted red peppers with provolone cheese on a parmesan cheese crust with hot sauce and jalapenos,"2018-01-28T18:53:53.586Z,2018-06-12T12:03:48.914Z,2018-02-02T08:25:50.620Z",PA
2344,AVzBD8xr3D1zeR_xBGID,5230 Baymeadows Rd,"Restaurant,Pizza Place",Jacksonville,32217,30.220121999999996,-81.59192,8.0,8.0,Create Your Own Pizza,Choice of crust and toppings,"2018-06-12T12:03:26.538Z,2018-05-21T16:58:02.756Z,2018-05-14T19:36:10.270Z",FL
2345,AVzBD8xr3D1zeR_xBGID,5230 Baymeadows Rd,"Restaurant,Pizza Place",Jacksonville,32217,30.220121999999996,-81.59192,13.0,13.0,Hawaiian Bbq Chicken Pizza,Bbq sauce grilled all white chicken bacon onion and pineapple,"2018-06-12T12:03:26.537Z,2018-05-21T16:58:02.755Z,2018-05-14T19:36:10.270Z",FL
2346,AVzBD8xr3D1zeR_xBGID,5230 Baymeadows Rd,"Restaurant,Pizza Place",Jacksonville,32217,30.220121999999996,-81.59192,13.99,13.99,Pan Pizza,Pan baked with a think crunchy crust topped with your favorite toppings,"2018-06-12T12:03:26.538Z,2018-05-21T16:58:02.756Z,2018-05-14T19:36:10.270Z",FL
2347,AVzBD8xr3D1zeR_xBGID,5230 Baymeadows Rd,"Restaurant,Pizza Place",Jacksonville,32217,30.220121999999996,-81.59192,13.0,13.0,The Meats Pizza,Pepperoni sausage bacon beef and canadian bacon,"2018-06-12T12:03:26.537Z,2018-05-21T16:58:02.755Z,2018-05-14T19:36:10.270Z",FL
2348,AVwctZFRkufWRAb5yLnv,3675 J St,"Restaurant,Pizza Place,Restaurants",Sacramento,95816,38.570609000000005,-121.457053,9.99,9.99,Chicken Fajita Pizza,100 real mozzarella cheeseampcomma fresh diced tomatoesampcomma yellow onionampcomma green peppers and loads of tasty chicken fajita,"2018-06-12T12:02:48.879Z,2018-05-14T17:01:29.328Z",CA
2349,AVwctZFRkufWRAb5yLnv,3675 J St,"Restaurant,Pizza Place,Restaurants",Sacramento,95816,38.570609000000005,-121.457053,9.99,9.99,Pizza Guys Combo,Red tomato sauceampcomma100ampcomma real mozzarella cheeseampcomma salamiampcomma pepperoniampcomma fresh mushroomsampcomma fresh green peppersampcomma yellow onionsampcomma sliced blackampcomma olives ground beef and italian sausage,"2018-06-12T12:02:48.877Z,2018-05-14T17:01:29.328Z",CA
2350,AVzBE-caFcQ3k02bBeC7,6133 South Alameda St,"Restaurant,Pizza Place",Corpus Christi,78412,27.718476000000003,-97.334321,14.27,14.27,Ps Special Pizza,Pepperoni italian sausage black olives mushrooms and bell peppers,"2018-04-28T00:25:09.484Z,2018-04-07T00:14:32.896Z,2018-01-29T19:36:34.045Z,2018-05-21T16:15:59.707Z,2018-06-05T19:19:22.474Z",TX
2351,AVzBE-caFcQ3k02bBeC7,6133 South Alameda St,"Restaurant,Pizza Place",Corpus Christi,78412,27.718476000000003,-97.334321,14.27,14.27,Veggie Pizza,Spinach mushrooms artichoke hearts tomatoes black olives and onions vegetarian,"2018-04-28T00:25:09.484Z,2018-04-07T00:14:32.896Z,2018-01-29T19:36:34.045Z,2018-05-21T16:15:59.707Z,2018-06-05T19:19:22.474Z",TX
2352,AVzBE-caFcQ3k02bBeC7,6133 South Alameda St,"Restaurant,Pizza Place",Corpus Christi,78412,27.718476000000003,-97.334321,14.27,14.27,Bbq Chicken Pizza,Bbq sauce and chicken,"2018-04-28T00:25:09.484Z,2018-04-07T00:14:32.896Z,2018-01-29T19:36:34.045Z,2018-05-21T16:15:59.707Z,2018-06-05T19:19:22.474Z",TX
2353,AVwc-NM9IN2L1WUfq4Ng,140 Crescent Dr,"Restaurant,Pizza Place",Pleasant Hill,94523,37.9445,-122.06176799999999,26.0,26.0,Pizza Pacco,Our most popular pacco five 9ampquot our most popular size fireroasted gourmet pizzas with any one topping cut into 20 slices for sharing try one of our gourmet favorites per pizza add 2,"2018-04-10T09:42:38.867Z,2018-06-10T15:31:24.055Z",CA
2354,AVwchGopkufWRAb5wBS2,8485 Market St,"Restaurant,Pizza Place",Youngstown,44512,40.99221,-80.662701,9.75,9.75,12 Sheet Pizza With One Topping,Additional toppings extra,"2018-05-14T14:26:19.503Z,2018-05-09T09:10:20.615Z,2018-06-12T10:53:09.685Z",OH
2355,AVwchGopkufWRAb5wBS2,8485 Market St,"Restaurant,Pizza Place",Youngstown,44512,40.99221,-80.662701,4.0,4.0,Egg Pizza,A blend of eggsampcomma seasonings and four cheeses for fluffy souffle like pizza,"2018-06-12T10:53:09.684Z,2018-05-14T14:26:19.501Z,2018-05-09T09:10:20.613Z",OH
2356,AVwchGopkufWRAb5wBS2,8485 Market St,"Restaurant,Pizza Place",Youngstown,44512,40.99221,-80.662701,9.75,9.75,12 Sheet Pepperoni Pizza,Additional toppings extra  cheese excluded,"2018-05-14T14:26:19.503Z,2018-05-09T09:10:20.615Z,2018-06-12T10:53:09.685Z",OH
2357,AVwchGopkufWRAb5wBS2,8485 Market St,"Restaurant,Pizza Place",Youngstown,44512,40.99221,-80.662701,5.0,5.0,Two 6Ampquot Pizzas,Additional toppings extra,"2018-05-14T14:26:19.502Z,2018-06-12T10:53:09.685Z,2018-05-09T09:10:20.614Z",OH
2358,AVwchGopkufWRAb5wBS2,8485 Market St,"Restaurant,Pizza Place",Youngstown,44512,40.99221,-80.662701,5.5,5.5,Bbq Chicken Pizza,Bbq chicken covered with a blend of four cheeses,"2018-06-12T10:53:09.684Z,2018-05-14T14:26:19.501Z,2018-05-09T09:10:20.613Z",OH
2359,AVwchGopkufWRAb5wBS2,8485 Market St,"Restaurant,Pizza Place",Youngstown,44512,40.99221,-80.662701,4.95,4.95,Spinach Pizza,Spinach greens flavored with oilampcomma garlicampcomma and pepperampcomma covered with our blend of cheeses and baked to perfection,"2018-06-12T10:53:09.684Z,2018-05-14T14:26:19.500Z,2018-05-09T09:10:20.613Z",OH
2360,AVwchGopkufWRAb5wBS2,8485 Market St,"Restaurant,Pizza Place",Youngstown,44512,40.99221,-80.662701,12.5,12.5,Two 12Ampquot Pizzas,Additional toppings extra,"2018-05-14T14:26:19.502Z,2018-06-12T10:53:09.685Z,2018-05-09T09:10:20.614Z",OH
2361,AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",Long Beach,90807,33.831455,-118.185441,9.75,9.75,Glutenfree Greek Pizza,Olive oil and garlic mozzarella tomatoes black olives red onions and feta cheese,"2018-06-10T23:39:02.470Z,2018-05-07T05:49:37.227Z,2018-05-15T04:37:36.469Z",CA
2362,AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",Long Beach,90807,33.831455,-118.185441,7.25,7.25,Bella Works Pizza,Marinara mozzarella pepperoni ham sausage green peppers onions mushrooms and bacon,"2018-05-07T05:49:37.227Z,2018-05-15T04:37:36.469Z,2018-06-10T23:39:02.469Z",CA
2363,AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",Long Beach,90807,33.831455,-118.185441,5.0,5.0,Pepperoni Pizza,Marinara pepperoni and mozzarella,"2018-01-29T08:30:04.133Z,2018-05-07T05:49:37.227Z,2018-05-15T04:37:36.469Z,2018-06-10T23:39:02.469Z",CA
2364,AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",Long Beach,90807,33.831455,-118.185441,6.5,6.5,Cbp Pizza Sandwich,Pesto sauce mozzarella cheese chicken bacon onions mushrooms lettuce and pesto ranch,"2018-01-29T08:30:04.133Z,2018-05-07T05:49:37.227Z,2018-05-15T04:37:36.468Z,2018-06-10T23:39:02.469Z",CA
2365,AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",Long Beach,90807,33.831455,-118.185441,9.75,9.75,Glutenfree Bella Works Pizza,Marinara mozzarella pepperoni ham sausage green peppers onions mushrooms and bacon,"2018-06-10T23:39:02.470Z,2018-05-07T05:49:37.227Z,2018-05-15T04:37:36.469Z",CA
2366,AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",Long Beach,90807,33.831455,-118.185441,6.5,6.5,Cheeseburger Pizza Sandwich,Marinara  mozzarella cheese ground beef bacon red onions lettuce tomatoes and ranch dressing,"2018-05-07T05:49:37.227Z,2018-05-15T04:37:36.468Z,2018-06-10T23:39:02.469Z",CA
2367,AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",Long Beach,90807,33.831455,-118.185441,6.0,6.0,Bbq Chicken Pizza,Bbq sauce cheese blend bbq chicken mushrooms and onions,"2018-05-07T05:49:37.227Z,2018-05-15T04:37:36.469Z,2018-06-10T23:39:02.469Z",CA
2368,AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",Long Beach,90807,33.831455,-118.185441,10.25,10.25,Glutenfree Bella Works Pizza,Marinara mozzarella pepperoni ham sausage green peppers onions mushrooms and bacon,2018-01-29T08:30:04.133Z,CA
2369,AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",Long Beach,90807,33.831455,-118.185441,7.75,7.75,Tuscan Pizza,Olive oil and garlic mozzarella sausage mushrooms bacon onions and ricotta cheese,2018-01-29T08:30:04.133Z,CA
2370,AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",Long Beach,90807,33.831455,-118.185441,7.75,7.75,Bella Works Pizza,Marinara mozzarella pepperoni ham sausage green peppers onions mushrooms and bacon,2018-01-29T08:30:04.133Z,CA
2371,AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",Long Beach,90807,33.831455,-118.185441,7.25,7.25,Indian Tandoori Chicken Pizza,Tandoori sauce mozzarella cheese chicken onion jalapeno and cilantro,"2018-05-07T05:49:37.227Z,2018-05-15T04:37:36.469Z,2018-06-10T23:39:02.469Z",CA
2372,AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",Long Beach,90807,33.831455,-118.185441,7.75,7.75,Margarita Pizza,Marinara garlic cheese blend tomatoes basil and fresh mozzarella cheese,2018-01-29T08:30:04.133Z,CA
2373,AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",Long Beach,90807,33.831455,-118.185441,7.25,7.25,Mattone Pizza,Olive oil and garlic mozzarella pepperoni salami onions mushrooms and parmesan,"2018-05-07T05:49:37.227Z,2018-05-15T04:37:36.469Z,2018-06-10T23:39:02.469Z",CA
2374,AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",Long Beach,90807,33.831455,-118.185441,7.25,7.25,Greek Pizza,Olive oil and garlic mozzarella tomatoes black olives red onions and feta cheese,"2018-05-07T05:49:37.227Z,2018-05-15T04:37:36.469Z,2018-06-10T23:39:02.469Z",CA
2375,AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",Long Beach,90807,33.831455,-118.185441,7.25,7.25,Veggie Works Pizza,Marinara garlic mozzarella cheese spinach artichokes green peppers red peppers onions black olives and mushrooms vegetarian,"2018-05-07T05:49:37.227Z,2018-05-15T04:37:36.469Z,2018-06-10T23:39:02.469Z",CA
2376,AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",Long Beach,90807,33.831455,-118.185441,10.25,10.25,Glutenfree Margarita Pizza,Marinara garlic cheese blend tomatoes basil and fresh mozzarella cheese,2018-01-29T08:30:04.133Z,CA
2377,AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",Long Beach,90807,33.831455,-118.185441,9.75,9.75,Glutenfree Indian Tandoori Pizza,Mozzarella cheese indian tandoori sauce chicken red onions jalapenos and cilantro,"2018-06-10T23:39:02.470Z,2018-05-07T05:49:37.227Z,2018-05-15T04:37:36.469Z",CA
2378,AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",Long Beach,90807,33.831455,-118.185441,7.75,7.75,Mattone Pizza,Olive oil and garlic mozzarella pepperoni salami onions mushrooms and parmesan,2018-01-29T08:30:04.133Z,CA
2379,AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",Long Beach,90807,33.831455,-118.185441,6.5,6.5,Triple Meat Pizza Sandwich,Marinaramozzarellachickenhambaconlettucetomatoes mayospicy mustard,"2018-05-07T05:49:37.227Z,2018-05-15T04:37:36.468Z,2018-06-10T23:39:02.469Z",CA
2380,AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",Long Beach,90807,33.831455,-118.185441,10.25,10.25,Glutenfree Mama39S Italiano Pizza,Olive oil and garlic sauce mozzarella cheese salami tomatoes red onions fresh parmesan cheese and basil,2018-01-29T08:30:04.134Z,CA
2381,AVwc5Cp3IN2L1WUfqBWC,4085 Atlantic Ave,"Pizza Place Bixby Knolls,Restaurant,Pizza Place",Long Beach,90807,33.831455,-118.185441,7.25,7.25,Bixby Pizza,Olive oil and garlic mozzarella spinach mushrooms pine nuts onions and goat cheese,"2018-05-07T05:49:37.227Z,2018-05-15T04:37:36.469Z,2018-06-10T23:39:02.469Z",CA
